date,bank_account,account_code,customer_id,amount,forecast,type
2018-03-09 00:00:00,244,Supplier payment,11713,-14.9586111111111,0,SPEND
2018-03-09 00:00:00,244,Miscellaneous,12485,-264.564444444445,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11638,-6.27888888888889,0,SPEND
2018-03-09 00:00:00,244,Miscellaneous,12485,-592.912222222222,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11842,-8.16277777777778,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11262,-55.5555555555556,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11798,-11.9861111111111,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11632,-7.19444444444444,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,10849,-1.80555555555556,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11806,-13.5972222222222,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,11713,-18.5277777777778,0,SPEND
2018-03-09 00:00:00,244,Miscellaneous,12484,-3.47222222222222,0,SPEND
2018-03-09 00:00:00,244,Supplier payment,12379,-104.7725,0,SPEND
2018-03-09 00:00:00,244,Salaries,12491,-227.777777777778,0,SPEND
2018-03-12 00:00:00,244,Supplier payment,11683,-14.0961111111111,0,SPEND
2018-03-12 00:00:00,244,Supplier payment,11921,-14.4477777777778,0,SPEND
2018-03-12 00:00:00,244,Miscellaneous,12490,0.2875,0,RECEIVE
2018-03-13 00:00:00,244,Customer payment,10327,559.251069444444,0,RECEIVE
2018-03-13 00:00:00,244,Customer payment,10661,722.551388888889,0,RECEIVE
2018-03-13 00:00:00,244,Customer payment,10537,271.996306944444,0,RECEIVE
2018-03-13 00:00:00,244,Other supplier payment,12496,-121.184444444445,0,SPEND
2018-03-14 00:00:00,244,Customer payment,10537,1040.03061111111,0,RECEIVE
2018-03-14 00:00:00,244,Supplier payment,11901,-65.6758333333333,0,SPEND
2018-03-16 00:00:00,244,Supplier payment,10954,-25.8247222222222,0,SPEND
2018-03-16 00:00:00,244,Miscellaneous,12485,-226.876472222222,0,SPEND
2018-03-16 00:00:00,244,Customer payment,10700,17.3330555555556,0,RECEIVE
2018-03-16 00:00:00,244,Customer payment,10666,104.986694444444,0,RECEIVE
2018-03-16 00:00:00,244,Customer payment,10592,6.66073611111111,0,RECEIVE
2018-03-19 00:00:00,244,Supplier payment,12455,-43.6863888888889,0,SPEND
2018-03-19 00:00:00,244,Miscellaneous,12484,-1311.62944444445,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11160,-79.3363888888889,0,SPEND
2018-03-19 00:00:00,244,Customer payment,10648,1.12093055555556,0,RECEIVE
2018-03-19 00:00:00,244,Customer payment,10672,729.259722222222,0,RECEIVE
2018-03-19 00:00:00,244,Supplier payment,11915,-5.75,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11615,-17.6944444444444,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11514,-527.678888888889,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11262,-55.5555555555556,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11469,-14.7916666666667,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,11922,-0.583333333333333,0,SPEND
2018-03-19 00:00:00,244,Supplier payment,12388,-3.96611111111111,0,SPEND
2018-03-20 00:00:00,244,Salaries,12491,-1087.24444444445,0,SPEND
2018-03-20 00:00:00,244,Miscellaneous,12490,-271.761666666667,0,SPEND
2018-03-20 00:00:00,244,Customer payment,10661,83.5347222222222,0,RECEIVE
2018-03-20 00:00:00,244,Customer payment,10567,36.9635555555555,0,RECEIVE
2018-03-21 00:00:00,244,Supplier payment,12449,168.240847222222,0,RECEIVE
2018-03-22 00:00:00,244,Supplier payment,11148,-25.8080555555556,0,SPEND
2018-03-22 00:00:00,244,Supplier payment,11798,-3.95833333333333,0,SPEND
2018-03-22 00:00:00,244,Supplier payment,11856,-9.26388888888889,0,SPEND
2018-03-22 00:00:00,244,Supplier payment,12403,-672.5825,0,SPEND
2018-03-22 00:00:00,244,Miscellaneous,12485,-927.08,0,SPEND
2018-03-22 00:00:00,244,Customer payment,10701,12.7576527777778,0,RECEIVE
2018-03-22 00:00:00,244,Customer payment,10215,5.68195833333333,0,RECEIVE
2018-03-22 00:00:00,244,Miscellaneous,12485,-698.119444444444,0,SPEND
2018-03-22 00:00:00,244,Supplier payment,11325,-13.4166666666667,0,SPEND
2018-03-22 00:00:00,244,Supplier payment,11806,-0.347222222222222,0,SPEND
2018-03-23 00:00:00,244,Supplier payment,11939,-6.13888888888889,0,SPEND
2018-03-23 00:00:00,244,Miscellaneous,12484,-349.820833333333,0,SPEND
2018-03-23 00:00:00,244,Supplier payment,12413,-10.9927777777778,0,SPEND
2018-03-23 00:00:00,244,Customer payment,10666,105.251194444444,0,RECEIVE
2018-03-26 00:00:00,244,Miscellaneous,12489,34.6328888888889,0,RECEIVE
2018-03-26 00:00:00,244,Supplier payment,12403,-112.029166666667,0,SPEND
2018-03-26 00:00:00,244,Supplier payment,11198,-1016.28611111111,0,SPEND
2018-03-26 00:00:00,244,Supplier payment,11375,-2.22222222222222,0,SPEND
2018-03-26 00:00:00,244,Customer payment,10591,30.2673611111111,0,RECEIVE
2018-03-26 00:00:00,244,Supplier payment,12353,-0.435555555555555,0,SPEND
2018-03-26 00:00:00,244,Customer payment,10694,99.2216805555556,0,RECEIVE
2018-03-26 00:00:00,244,Supplier payment,11962,-11.7675,0,SPEND
2018-03-26 00:00:00,244,Supplier payment,11964,-3.10833333333333,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12482,-168.369444444444,0,SPEND
2018-03-26 00:00:00,244,Tax,12492,-537.625,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12488,-1.64694444444444,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12488,-9.71361111111111,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12488,-1.64694444444444,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12488,-1.64694444444444,0,SPEND
2018-03-26 00:00:00,244,Miscellaneous,12489,147.151125,0,RECEIVE
2018-03-27 00:00:00,244,Supplier payment,12379,-102.608611111111,0,SPEND
2018-03-27 00:00:00,244,Supplier payment,11849,-282.919166666667,0,SPEND
2018-03-27 00:00:00,244,Miscellaneous,12488,-1.64694444444444,0,SPEND
2018-03-27 00:00:00,244,Supplier payment,12284,-0.055277777777778,0,SPEND
2018-03-27 00:00:00,244,Supplier payment,11259,-501.379444444445,0,SPEND
2018-03-28 00:00:00,244,Customer payment,10679,12872.594,0,RECEIVE
2018-03-28 00:00:00,244,Supplier payment,11774,-893.294722222222,0,SPEND
2018-03-28 00:00:00,244,Supplier payment,11281,-55.6183333333333,0,SPEND
2018-03-29 00:00:00,244,Supplier payment,11222,-2.2275,0,SPEND
2018-03-29 00:00:00,244,Supplier payment,11515,-28.5488888888889,0,SPEND
2018-03-29 00:00:00,244,Supplier payment,11519,-12.9166666666667,0,SPEND
2018-03-29 00:00:00,244,Supplier payment,11262,-55.5555555555556,0,SPEND
2018-03-29 00:00:00,244,Customer payment,10537,399.764916666667,0,RECEIVE
2018-03-29 00:00:00,244,Miscellaneous,12482,-227.697222222222,0,SPEND
2018-03-29 00:00:00,244,Supplier payment,11485,-11.2791666666667,0,SPEND
2018-04-03 00:00:00,244,Customer payment,10699,0.10875,0,RECEIVE
2018-04-03 00:00:00,244,Miscellaneous,12485,1014.13333333333,0,RECEIVE
2018-04-03 00:00:00,244,Miscellaneous,12489,-17.12325,0,SPEND
2018-04-03 00:00:00,244,Supplier payment,11329,-73.6655,0,SPEND
2018-04-03 00:00:00,244,Supplier payment,11319,-254.9485,0,SPEND
2018-04-03 00:00:00,244,Supplier payment,11198,-762.556,0,SPEND
2018-04-03 00:00:00,244,Supplier payment,11400,11.625,0,RECEIVE
2018-04-03 00:00:00,244,Supplier payment,11354,-62.55,0,SPEND
2018-04-03 00:00:00,244,Customer payment,10704,9.828,0,RECEIVE
2018-04-03 00:00:00,244,Supplier payment,11968,-42.375,0,SPEND
2018-04-03 00:00:00,244,Customer payment,10700,4.6635,0,RECEIVE
2018-04-03 00:00:00,244,Customer payment,10701,7.06475,0,RECEIVE
2018-04-03 00:00:00,244,Miscellaneous,12485,-471.1485,0,SPEND
2018-04-03 00:00:00,244,Customer payment,10705,1.11175,0,RECEIVE
2018-04-04 00:00:00,244,Customer payment,10666,5.47353333333333,0,RECEIVE
2018-04-04 00:00:00,244,Customer payment,10637,0.87725,0,RECEIVE
2018-04-04 00:00:00,244,Supplier payment,12384,-11.87225,0,SPEND
2018-04-04 00:00:00,244,Customer payment,10671,85.9416666666667,0,RECEIVE
2018-04-04 00:00:00,244,Customer payment,10708,0.1035,0,RECEIVE
2018-04-05 00:00:00,244,Miscellaneous,12485,-110.64825,0,SPEND
2018-04-05 00:00:00,244,Bank charges,12483,-47.715,0,SPEND
2018-04-05 00:00:00,244,Bank charges,12483,-4.05175,0,SPEND
2018-04-05 00:00:00,244,Bank charges,12483,-9.38075,0,SPEND
2018-04-05 00:00:00,244,Miscellaneous,12485,-312.33075,0,SPEND
2018-04-05 00:00:00,244,Miscellaneous,12485,-270.1935,0,SPEND
2018-04-05 00:00:00,244,Miscellaneous,12485,-169.8525,0,SPEND
2018-04-05 00:00:00,244,Bank charges,12483,-4.9955,0,SPEND
2018-04-05 00:00:00,244,Bank charges,12483,-38.1495,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,10972,-7.8205,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11732,-8.63175,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11842,-4.316,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11798,-7.325,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11484,-2824.48,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,10972,-7.544,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11138,-2.14775,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11062,-9.60375,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11856,-7.25,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11615,-6.475,0,SPEND
2018-04-05 00:00:00,244,Supplier payment,11632,-12.25,0,SPEND
2018-04-05 00:00:00,244,Customer payment,10702,5.2923,0,RECEIVE
2018-04-05 00:00:00,244,Customer payment,10698,8.51825,0,RECEIVE
2018-04-05 00:00:00,244,Customer payment,10706,5.73025,0,RECEIVE
2018-04-05 00:00:00,244,Customer payment,10671,17.81,0,RECEIVE
2018-04-05 00:00:00,244,Supplier payment,12421,-1.442,0,SPEND
2018-04-05 00:00:00,244,Customer payment,10703,32.3735,0,RECEIVE
2018-04-05 00:00:00,244,Supplier payment,11917,-21.0095,0,SPEND
2018-04-06 00:00:00,244,Supplier payment,11148,-10.87025,0,SPEND
2018-04-06 00:00:00,244,Supplier payment,11713,-7.4205,0,SPEND
2018-04-06 00:00:00,244,Supplier payment,12310,-1096.81425,0,SPEND
2018-04-06 00:00:00,244,Customer payment,10663,13116.1083333333,0,RECEIVE
2018-04-06 00:00:00,244,Miscellaneous,12485,-504.0875,0,SPEND
2018-04-06 00:00:00,244,Miscellaneous,12488,-1.48225,0,SPEND
2018-04-09 00:00:00,244,Salaries,12491,-103.25,0,SPEND
2018-04-09 00:00:00,244,Supplier payment,11762,-15.5,0,SPEND
2018-04-09 00:00:00,244,Supplier payment,11262,-50,0,SPEND
2018-04-09 00:00:00,244,Supplier payment,11972,-48.1605,0,SPEND
2018-04-09 00:00:00,244,Tax,12486,22.325,0,RECEIVE
2018-04-09 00:00:00,244,Customer payment,10648,0.87725,0,RECEIVE
2018-04-10 00:00:00,244,Supplier payment,11801,-6.13325,0,SPEND
2018-04-10 00:00:00,244,Supplier payment,11514,-448.39825,0,SPEND
2018-04-10 00:00:00,244,Supplier payment,12403,-259.1495,0,SPEND
2018-04-10 00:00:00,244,Supplier payment,12018,-22.67325,0,SPEND
2018-04-11 00:00:00,244,Miscellaneous,12485,-949.62875,0,SPEND
2018-04-11 00:00:00,244,Miscellaneous,12485,-167.7145,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11615,-4.9,0,SPEND
2018-04-11 00:00:00,244,Miscellaneous,12484,-5.78125,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,12413,-1396.53025,0,SPEND
2018-04-11 00:00:00,244,Miscellaneous,12485,-279.36225,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11803,-13.8355,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11820,-21.618,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,12448,-10.573,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11469,-13.22325,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11344,-1.97625,0,SPEND
2018-04-11 00:00:00,244,Miscellaneous,12484,-4.778,0,SPEND
2018-04-11 00:00:00,244,Supplier payment,11018,-258.18975,0,SPEND
2018-04-12 00:00:00,244,Customer payment,10591,3.993,0,RECEIVE
2018-04-12 00:00:00,244,Customer payment,10676,35.05,0,RECEIVE
2018-04-12 00:00:00,244,Customer payment,10327,28.5837666666667,0,RECEIVE
2018-04-12 00:00:00,244,Supplier payment,11137,-0.75,0,SPEND
2018-04-13 00:00:00,244,Supplier payment,11901,-59.10825,0,SPEND
2018-04-13 00:00:00,244,Supplier payment,11198,60.9027333333333,0,RECEIVE
2018-04-13 00:00:00,244,Supplier payment,12384,-16.79125,0,SPEND
2018-04-13 00:00:00,244,Supplier payment,11936,-7.8,0,SPEND
2018-04-13 00:00:00,244,Supplier payment,11318,-1.975,0,SPEND
2018-04-13 00:00:00,244,Supplier payment,11933,-8.31225,0,SPEND
2018-04-13 00:00:00,244,Customer payment,10679,12.3248666666667,0,RECEIVE
2018-04-17 00:00:00,244,Supplier payment,11137,-0.75,0,SPEND
2018-04-17 00:00:00,244,Supplier payment,12019,-10.59625,0,SPEND
2018-04-17 00:00:00,244,Miscellaneous,12490,-2035.9385,0,SPEND
2018-04-17 00:00:00,244,Supplier payment,11931,36.45125,0,RECEIVE
2018-04-17 00:00:00,244,Customer payment,10675,95.506,0,RECEIVE
2018-04-17 00:00:00,244,Supplier payment,12455,-44.534,0,SPEND
2018-04-17 00:00:00,244,Supplier payment,12300,-4.30025,0,SPEND
2018-04-17 00:00:00,244,Supplier payment,10954,-6.32225,0,SPEND
2018-04-17 00:00:00,244,Miscellaneous,12482,-252.089,0,SPEND
2018-04-17 00:00:00,244,Miscellaneous,12484,-1581.873,0,SPEND
2018-04-17 00:00:00,244,Supplier payment,11137,0.15,0,RECEIVE
2018-04-18 00:00:00,244,Supplier payment,11148,-13.7365,0,SPEND
2018-04-18 00:00:00,244,Supplier payment,11198,-914.6575,0,SPEND
2018-04-18 00:00:00,244,Supplier payment,12449,4.28573333333333,0,RECEIVE
2018-04-19 00:00:00,244,Miscellaneous,12485,-288.14075,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12485,-283.23975,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12485,-153.1935,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12485,-314.345,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12485,-281.06575,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12484,-1031.01625,0,SPEND
2018-04-19 00:00:00,244,Miscellaneous,12485,-158.45575,0,SPEND
2018-04-19 00:00:00,244,Salaries,12491,-10655.45,0,SPEND
2018-04-19 00:00:00,244,Supplier payment,11262,-50,0,SPEND
2018-04-19 00:00:00,244,Supplier payment,11856,-9.0375,0,SPEND
2018-04-19 00:00:00,244,Customer payment,10567,30.001,0,RECEIVE
2018-04-19 00:00:00,244,Supplier payment,12277,-26.159,0,SPEND
2018-04-19 00:00:00,244,Supplier payment,11933,8.31225,0,RECEIVE
2018-04-20 00:00:00,244,Supplier payment,12303,-2827.52475,0,SPEND
2018-04-20 00:00:00,244,Miscellaneous,12485,-516.6595,0,SPEND
2018-04-20 00:00:00,244,Supplier payment,11798,-10.7,0,SPEND
2018-04-20 00:00:00,244,Supplier payment,11958,-0.675,0,SPEND
2018-04-20 00:00:00,244,Supplier payment,11947,-1.05,0,SPEND
2018-04-23 00:00:00,244,Tax,12486,37.225,0,RECEIVE
2018-04-23 00:00:00,244,Salaries,12491,-1649.5,0,SPEND
2018-04-23 00:00:00,244,Tax,12486,3.9,0,RECEIVE
2018-04-23 00:00:00,244,Customer payment,10672,40.28,0,RECEIVE
2018-04-23 00:00:00,244,Supplier payment,11954,3.075,0,RECEIVE
2018-04-23 00:00:00,244,Supplier payment,12412,-1.44575,0,SPEND
2018-04-24 00:00:00,244,Customer payment,10675,27.8666666666667,0,RECEIVE
2018-04-25 00:00:00,244,Supplier payment,11517,-1.4,0,SPEND
2018-04-25 00:00:00,244,Tax,12492,-4672.975,0,SPEND
2018-04-25 00:00:00,244,Other customer payment,12497,0.325,0,RECEIVE
2018-04-26 00:00:00,244,Miscellaneous,12489,27.104,0,RECEIVE
2018-04-26 00:00:00,244,Miscellaneous,12485,3077.5,0,RECEIVE
2018-04-26 00:00:00,244,Miscellaneous,12489,3.54731666666667,0,RECEIVE
2018-04-26 00:00:00,244,Other supplier payment,12496,-38.841,0,SPEND
2018-04-26 00:00:00,244,Miscellaneous,12488,-1.48225,0,SPEND
2018-04-26 00:00:00,244,Customer payment,10661,9.61666666666667,0,RECEIVE
2018-04-26 00:00:00,244,Supplier payment,12046,-13.0275,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,12353,0.75475,0,RECEIVE
2018-04-26 00:00:00,244,Customer payment,10591,11.7875,0,RECEIVE
2018-04-26 00:00:00,244,Supplier payment,12046,-1.64225,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,12046,-3.2845,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,12022,-3.5125,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,12047,-2.57475,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,11262,-50,0,SPEND
2018-04-26 00:00:00,244,Supplier payment,12016,-102.47,0,SPEND
2018-04-27 00:00:00,244,Supplier payment,11259,-746.89175,0,SPEND
2018-04-27 00:00:00,244,Supplier payment,12284,-0.04975,0,SPEND
2018-04-27 00:00:00,244,Miscellaneous,12485,-509.724,0,SPEND
2018-04-27 00:00:00,244,Miscellaneous,12488,-0.87725,0,SPEND
2018-04-30 00:00:00,244,Other customer payment,12497,0.1625,0,RECEIVE
2018-04-30 00:00:00,244,Other customer payment,12497,6,0,RECEIVE
2018-04-30 00:00:00,244,Miscellaneous,12482,-125.8285,0,SPEND
2018-04-30 00:00:00,244,Supplier payment,12016,-14.31,0,SPEND
2018-04-30 00:00:00,244,Supplier payment,11329,-58.53575,0,SPEND
2018-04-30 00:00:00,244,Supplier payment,11281,-22.2735,0,SPEND
2018-04-30 00:00:00,244,Supplier payment,11354,-121.312,0,SPEND
2018-04-30 00:00:00,244,Customer payment,10694,8.21186666666667,0,RECEIVE
2018-04-30 00:00:00,244,Supplier payment,11222,-18.00875,0,SPEND
2018-04-30 00:00:00,244,Supplier payment,11319,-364.25,0,SPEND
2018-05-02 00:00:00,244,Other customer payment,12497,27.5,0,RECEIVE
2018-05-02 00:00:00,244,Miscellaneous,12485,-603.4235,0,SPEND
2018-05-02 00:00:00,244,Miscellaneous,12485,-557.0875,0,SPEND
2018-05-02 00:00:00,244,Miscellaneous,12485,2319,0,RECEIVE
2018-05-02 00:00:00,244,Other customer payment,12497,55,0,RECEIVE
2018-05-02 00:00:00,244,Miscellaneous,12485,-338.9095,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11856,-25.075,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11148,-37.599,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11615,-56.7,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11974,-1.35,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11262,-100,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,10972,-31.5965,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,10972,-15.464,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11713,-51.125,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11632,-24.5,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11011,-27.729,0,SPEND
2018-05-02 00:00:00,244,Supplier payment,11957,-8.25,0,SPEND
2018-05-02 00:00:00,244,Customer payment,10701,154.1,0,RECEIVE
2018-05-02 00:00:00,244,Customer payment,10327,233.791125,0,RECEIVE
2018-05-02 00:00:00,244,Supplier payment,11372,-37.4995,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11975,-3.9,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11334,-10.1735,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,12413,-10.63,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,12321,-41.7315,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,12403,-473.671,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11707,-7.0005,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11680,-4875.043,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11989,-1.8,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11954,-8.25,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,12379,-180.0865,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11965,-13.169,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11187,-445,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11934,-17.574,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11917,-44.706,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11798,-18.35,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11941,-3.388,0,SPEND
2018-05-03 00:00:00,244,Miscellaneous,12485,-374.7955,0,SPEND
2018-05-03 00:00:00,244,Miscellaneous,12485,-570.0465,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11842,-74.6755,0,SPEND
2018-05-03 00:00:00,244,Miscellaneous,12485,-295.0715,0,SPEND
2018-05-03 00:00:00,244,Miscellaneous,12488,-2.9645,0,SPEND
2018-05-03 00:00:00,244,Other customer payment,12497,3.25,0,RECEIVE
2018-05-03 00:00:00,244,Other customer payment,12497,90,0,RECEIVE
2018-05-03 00:00:00,244,Supplier payment,12421,-2.716,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11942,-6.68,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11969,-324.609,0,SPEND
2018-05-03 00:00:00,244,Supplier payment,11982,-1.95,0,SPEND
2018-05-03 00:00:00,244,Other customer payment,12497,51.25,0,RECEIVE
2018-05-04 00:00:00,244,Supplier payment,11514,-929.49,0,SPEND
2018-05-04 00:00:00,244,Customer payment,10663,11758.11425,0,RECEIVE
2018-05-04 00:00:00,244,Customer payment,10705,11.115,0,RECEIVE
2018-05-04 00:00:00,244,Supplier payment,11481,-7.3775,0,SPEND
2018-05-04 00:00:00,244,Supplier payment,12018,-22.847,0,SPEND
2018-05-04 00:00:00,244,Supplier payment,11794,-108.537,0,SPEND
2018-05-04 00:00:00,244,Supplier payment,11484,-5689.689,0,SPEND
2018-05-04 00:00:00,244,Supplier payment,11774,-1522.338,0,SPEND
2018-05-04 00:00:00,244,Supplier payment,12026,-1.3145,0,SPEND
2018-05-04 00:00:00,244,Customer payment,10704,22.365,0,RECEIVE
2018-05-04 00:00:00,244,Customer payment,10700,64.2975,0,RECEIVE
2018-05-04 00:00:00,244,Customer payment,10537,600.932,0,RECEIVE
2018-05-04 00:00:00,244,Customer payment,10661,276.875,0,RECEIVE
2018-05-04 00:00:00,244,Customer payment,10699,1.085,0,RECEIVE
2018-05-07 00:00:00,244,Supplier payment,11955,-6.6,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,12011,-4.35,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11198,-2.5,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11359,-31.412,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,12310,-2167.8225,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11428,-46.212,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11334,-40.3945,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11796,-6.4955,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,12023,-6.9,0,SPEND
2018-05-07 00:00:00,244,Supplier payment,11796,-18.15,0,SPEND
2018-05-07 00:00:00,244,Customer payment,10648,8.7725,0,RECEIVE
2018-05-07 00:00:00,244,Customer payment,10703,137.4625,0,RECEIVE
2018-05-08 00:00:00,244,Miscellaneous,12485,-928.1975,0,SPEND
2018-05-08 00:00:00,244,Supplier payment,11528,-2.395,0,SPEND
2018-05-08 00:00:00,244,Supplier payment,11318,-11.7475,0,SPEND
2018-05-08 00:00:00,244,Supplier payment,11198,12.5,0,RECEIVE
2018-05-08 00:00:00,244,Customer payment,10698,46.145,0,RECEIVE
2018-05-08 00:00:00,244,Customer payment,10706,89.075,0,RECEIVE
2018-05-08 00:00:00,244,Supplier payment,11801,-13.446,0,SPEND
2018-05-08 00:00:00,244,Salaries,12491,-260.5,0,SPEND
2018-05-08 00:00:00,244,Supplier payment,11972,-130.72,0,SPEND
2018-05-09 00:00:00,244,Supplier payment,11262,-250,0,SPEND
2018-05-09 00:00:00,244,Supplier payment,11998,-16.676,0,SPEND
2018-05-10 00:00:00,244,Customer payment,10537,1425.73275,0,RECEIVE
2018-05-11 00:00:00,244,Customer payment,10678,125.5375,0,RECEIVE
2018-05-11 00:00:00,244,Customer payment,10676,93.6375,0,RECEIVE
2018-05-11 00:00:00,244,General expense,12498,-106.4385,0,SPEND
2018-05-14 00:00:00,244,Customer payment,10672,116.65,0,RECEIVE
2018-05-14 00:00:00,244,Supplier payment,10954,-23.0675,0,SPEND
2018-05-14 00:00:00,244,Supplier payment,11091,-9.0225,0,SPEND
2018-05-14 00:00:00,244,Supplier payment,12005,-5,0,SPEND
2018-05-14 00:00:00,244,Supplier payment,11198,-5,0,SPEND
2018-05-14 00:00:00,244,Customer payment,10702,892.205,0,RECEIVE
2018-05-15 00:00:00,244,Supplier payment,11198,-2639.6725,0,SPEND
2018-05-15 00:00:00,244,Supplier payment,11901,-118.2165,0,SPEND
2018-05-15 00:00:00,244,Supplier payment,12397,-250.2645,0,SPEND
2018-05-16 00:00:00,244,Tax,12486,191.6,0,RECEIVE
2018-05-16 00:00:00,244,Supplier payment,12449,578.565,0,RECEIVE
2018-05-16 00:00:00,244,Supplier payment,12455,-116.7735,0,SPEND
2018-05-16 00:00:00,244,Customer payment,10661,889.75,0,RECEIVE
2018-05-17 00:00:00,244,Salaries,12491,-16962.122,0,SPEND
2018-05-18 00:00:00,244,General expense,12499,-77.5,0,SPEND
2018-05-18 00:00:00,244,Supplier payment,12018,-22.847,0,SPEND
2018-05-21 00:00:00,244,Supplier payment,11148,-15.45,0,SPEND
2018-05-21 00:00:00,244,Other customer payment,12497,6.5,0,RECEIVE
2018-05-21 00:00:00,244,Miscellaneous,12485,-1084.319,0,SPEND
2018-05-21 00:00:00,244,Miscellaneous,12485,-422.8545,0,SPEND
2018-05-21 00:00:00,244,Other customer payment,12497,3.5,0,RECEIVE
2018-05-21 00:00:00,244,Miscellaneous,12485,-801.7225,0,SPEND
2018-05-21 00:00:00,244,Miscellaneous,12485,-461.3665,0,SPEND
2018-05-21 00:00:00,244,Miscellaneous,12485,-1203.525,0,SPEND
2018-05-21 00:00:00,244,Supplier payment,12014,-2.2405,0,SPEND
2018-05-21 00:00:00,244,Supplier payment,11148,-24.9755,0,SPEND
2018-05-21 00:00:00,244,Supplier payment,11396,-21.4,0,SPEND
