date,bank_account,customer_id,account_code,type,amount,organisation,forecast
2018-03-22 00:00:00,244,11798,Supplier payment,SPEND,-3.95833333333333,999,0
2018-03-22 00:00:00,244,11148,Supplier payment,SPEND,-25.8080555555556,999,0
2018-03-22 00:00:00,244,11325,Supplier payment,SPEND,-13.4166666666667,999,0
2018-03-23 00:00:00,244,11939,Supplier payment,SPEND,-6.13888888888889,999,0
2018-03-23 00:00:00,244,12413,Supplier payment,SPEND,-10.9927777777778,999,0
2018-03-23 00:00:00,244,10666,Customer payment,RECEIVE,105.251194444444,999,0
2018-03-27 00:00:00,244,12284,Supplier payment,SPEND,-0.055277777777778,999,0
2018-03-27 00:00:00,244,11259,Supplier payment,SPEND,-501.379444444445,999,0
2018-03-27 00:00:00,244,12379,Supplier payment,SPEND,-102.608611111111,999,0
2018-03-27 00:00:00,244,11849,Supplier payment,SPEND,-282.919166666667,999,0
2018-03-26 00:00:00,244,10694,Customer payment,RECEIVE,99.2216805555556,999,0
2018-03-26 00:00:00,244,12353,Supplier payment,SPEND,-0.435555555555555,999,0
2018-03-26 00:00:00,244,11964,Supplier payment,SPEND,-3.10833333333333,999,0
2018-03-26 00:00:00,244,11962,Supplier payment,SPEND,-11.7675,999,0
2018-03-26 00:00:00,244,12403,Supplier payment,SPEND,-112.029166666667,999,0
2018-03-26 00:00:00,244,11198,Supplier payment,SPEND,-1016.28611111111,999,0
2018-03-26 00:00:00,244,11375,Supplier payment,SPEND,-2.22222222222222,999,0
2018-03-26 00:00:00,244,10591,Customer payment,RECEIVE,30.2673611111111,999,0
2018-03-28 00:00:00,244,10679,Customer payment,RECEIVE,12872.594,999,0
2018-03-28 00:00:00,244,11281,Supplier payment,SPEND,-55.6183333333333,999,0
2018-03-28 00:00:00,244,11774,Supplier payment,SPEND,-893.294722222222,999,0
2018-03-29 00:00:00,244,11222,Supplier payment,SPEND,-2.2275,999,0
2018-03-29 00:00:00,244,11515,Supplier payment,SPEND,-28.5488888888889,999,0
2018-03-29 00:00:00,244,11519,Supplier payment,SPEND,-12.9166666666667,999,0
2018-03-29 00:00:00,244,11262,Supplier payment,SPEND,-55.5555555555556,999,0
2018-03-29 00:00:00,244,10537,Customer payment,RECEIVE,399.764916666667,999,0
2018-03-29 00:00:00,244,11485,Supplier payment,SPEND,-11.2791666666667,999,0
2018-04-04 00:00:00,244,10666,Customer payment,RECEIVE,5.47353333333333,999,0
2018-04-04 00:00:00,244,12384,Supplier payment,SPEND,-11.87225,999,0
2018-04-04 00:00:00,244,10637,Customer payment,RECEIVE,0.87725,999,0
2018-04-04 00:00:00,244,10708,Customer payment,RECEIVE,0.1035,999,0
2018-04-04 00:00:00,244,10671,Customer payment,RECEIVE,85.9416666666667,999,0
2018-04-03 00:00:00,244,11354,Supplier payment,SPEND,-62.55,999,0
2018-04-03 00:00:00,244,11329,Supplier payment,SPEND,-73.6655,999,0
2018-04-03 00:00:00,244,11319,Supplier payment,SPEND,-254.9485,999,0
2018-04-03 00:00:00,244,11198,Supplier payment,SPEND,-762.556,999,0
2018-04-03 00:00:00,244,11400,Supplier payment,RECEIVE,11.625,999,0
2018-04-03 00:00:00,244,10705,Customer payment,RECEIVE,1.11175,999,0
2018-04-03 00:00:00,244,10704,Customer payment,RECEIVE,9.828,999,0
2018-04-03 00:00:00,244,11968,Supplier payment,SPEND,-42.375,999,0
2018-04-03 00:00:00,244,10699,Customer payment,RECEIVE,0.10875,999,0
2018-04-03 00:00:00,244,10700,Customer payment,RECEIVE,4.6635,999,0
2018-04-03 00:00:00,244,10701,Customer payment,RECEIVE,7.06475,999,0
2018-04-06 00:00:00,244,10663,Customer payment,RECEIVE,13116.1083333333,999,0
2018-04-06 00:00:00,244,12310,Supplier payment,SPEND,-1096.81425,999,0
2018-04-06 00:00:00,244,11713,Supplier payment,SPEND,-7.4205,999,0
2018-04-06 00:00:00,244,11148,Supplier payment,SPEND,-10.87025,999,0
2018-04-05 00:00:00,244,12421,Supplier payment,SPEND,-1.442,999,0
2018-04-05 00:00:00,244,10671,Customer payment,RECEIVE,17.81,999,0
2018-04-05 00:00:00,244,10706,Customer payment,RECEIVE,5.73025,999,0
2018-04-05 00:00:00,244,10698,Customer payment,RECEIVE,8.51825,999,0
2018-04-05 00:00:00,244,10703,Customer payment,RECEIVE,32.3735,999,0
2018-04-05 00:00:00,244,10702,Customer payment,RECEIVE,5.2923,999,0
2018-04-05 00:00:00,244,11615,Supplier payment,SPEND,-6.475,999,0
2018-04-05 00:00:00,244,11856,Supplier payment,SPEND,-7.25,999,0
2018-04-05 00:00:00,244,11062,Supplier payment,SPEND,-9.60375,999,0
2018-04-05 00:00:00,244,10972,Supplier payment,SPEND,-7.8205,999,0
2018-04-05 00:00:00,244,11138,Supplier payment,SPEND,-2.14775,999,0
2018-04-05 00:00:00,244,10972,Supplier payment,SPEND,-7.544,999,0
2018-04-05 00:00:00,244,11484,Supplier payment,SPEND,-2824.48,999,0
2018-04-05 00:00:00,244,11917,Supplier payment,SPEND,-21.0095,999,0
2018-04-05 00:00:00,244,11632,Supplier payment,SPEND,-12.25,999,0
2018-04-05 00:00:00,244,11732,Supplier payment,SPEND,-8.63175,999,0
2018-04-05 00:00:00,244,11842,Supplier payment,SPEND,-4.316,999,0
2018-04-05 00:00:00,244,11798,Supplier payment,SPEND,-7.325,999,0
2018-04-09 00:00:00,244,10648,Customer payment,RECEIVE,0.87725,999,0
2018-04-09 00:00:00,244,11262,Supplier payment,SPEND,-50,999,0
2018-04-09 00:00:00,244,11762,Supplier payment,SPEND,-15.5,999,0
2018-04-09 00:00:00,244,11972,Supplier payment,SPEND,-48.1605,999,0
2018-04-10 00:00:00,244,11801,Supplier payment,SPEND,-6.13325,999,0
2018-04-10 00:00:00,244,11514,Supplier payment,SPEND,-448.39825,999,0
2018-04-10 00:00:00,244,12403,Supplier payment,SPEND,-259.1495,999,0
2018-04-10 00:00:00,244,12018,Supplier payment,SPEND,-22.67325,999,0
2018-04-11 00:00:00,244,11344,Supplier payment,SPEND,-1.97625,999,0
2018-04-11 00:00:00,244,11615,Supplier payment,SPEND,-4.9,999,0
2018-04-11 00:00:00,244,11018,Supplier payment,SPEND,-258.18975,999,0
2018-04-11 00:00:00,244,12448,Supplier payment,SPEND,-10.573,999,0
2018-04-11 00:00:00,244,11820,Supplier payment,SPEND,-21.618,999,0
2018-04-11 00:00:00,244,11803,Supplier payment,SPEND,-13.8355,999,0
2018-04-11 00:00:00,244,11469,Supplier payment,SPEND,-13.22325,999,0
2018-04-11 00:00:00,244,12413,Supplier payment,SPEND,-1396.53025,999,0
2018-04-12 00:00:00,244,10591,Customer payment,RECEIVE,3.993,999,0
2018-04-12 00:00:00,244,10676,Customer payment,RECEIVE,35.05,999,0
2018-04-12 00:00:00,244,10327,Customer payment,RECEIVE,28.5837666666667,999,0
2018-04-12 00:00:00,244,11137,Supplier payment,SPEND,-0.75,999,0
2018-04-13 00:00:00,244,10679,Customer payment,RECEIVE,12.3248666666667,999,0
2018-04-13 00:00:00,244,11901,Supplier payment,SPEND,-59.10825,999,0
2018-04-13 00:00:00,244,12384,Supplier payment,SPEND,-16.79125,999,0
2018-04-13 00:00:00,244,11936,Supplier payment,SPEND,-7.8,999,0
2018-04-13 00:00:00,244,11318,Supplier payment,SPEND,-1.975,999,0
2018-04-13 00:00:00,244,11933,Supplier payment,SPEND,-8.31225,999,0
2018-04-13 00:00:00,244,11198,Supplier payment,RECEIVE,60.9027333333333,999,0
2018-04-17 00:00:00,244,10954,Supplier payment,SPEND,-6.32225,999,0
2018-04-17 00:00:00,244,12455,Supplier payment,SPEND,-44.534,999,0
2018-04-17 00:00:00,244,10675,Customer payment,RECEIVE,95.506,999,0
2018-04-17 00:00:00,244,11931,Supplier payment,RECEIVE,36.45125,999,0
2018-04-17 00:00:00,244,11137,Supplier payment,SPEND,-0.75,999,0
2018-04-17 00:00:00,244,12019,Supplier payment,SPEND,-10.59625,999,0
2018-04-17 00:00:00,244,12300,Supplier payment,SPEND,-4.30025,999,0
2018-04-17 00:00:00,244,11137,Supplier payment,RECEIVE,0.15,999,0
2018-04-19 00:00:00,244,11933,Supplier payment,RECEIVE,8.31225,999,0
2018-04-19 00:00:00,244,11262,Supplier payment,SPEND,-50,999,0
2018-04-19 00:00:00,244,11856,Supplier payment,SPEND,-9.0375,999,0
2018-04-19 00:00:00,244,10567,Customer payment,RECEIVE,30.001,999,0
2018-04-19 00:00:00,244,12277,Supplier payment,SPEND,-26.159,999,0
2018-04-18 00:00:00,244,12449,Supplier payment,RECEIVE,4.28573333333333,999,0
2018-04-18 00:00:00,244,11198,Supplier payment,SPEND,-914.6575,999,0
2018-04-18 00:00:00,244,11148,Supplier payment,SPEND,-13.7365,999,0
2018-04-20 00:00:00,244,11947,Supplier payment,SPEND,-1.05,999,0
2018-04-20 00:00:00,244,11958,Supplier payment,SPEND,-0.675,999,0
2018-04-20 00:00:00,244,11798,Supplier payment,SPEND,-10.7,999,0
2018-04-20 00:00:00,244,12303,Supplier payment,SPEND,-2827.52475,999,0
2018-04-27 00:00:00,244,12284,Supplier payment,SPEND,-0.04975,999,0
2018-04-27 00:00:00,244,11259,Supplier payment,SPEND,-746.89175,999,0
2018-04-23 00:00:00,244,12412,Supplier payment,SPEND,-1.44575,999,0
2018-04-23 00:00:00,244,11954,Supplier payment,RECEIVE,3.075,999,0
2018-04-23 00:00:00,244,10672,Customer payment,RECEIVE,40.28,999,0
2018-04-24 00:00:00,244,10675,Customer payment,RECEIVE,27.8666666666667,999,0
2018-04-25 00:00:00,244,11517,Supplier payment,SPEND,-1.4,999,0
2018-04-26 00:00:00,244,10661,Customer payment,RECEIVE,9.61666666666667,999,0
2018-04-26 00:00:00,244,12353,Supplier payment,RECEIVE,0.75475,999,0
2018-04-26 00:00:00,244,11262,Supplier payment,SPEND,-50,999,0
2018-04-26 00:00:00,244,12016,Supplier payment,SPEND,-102.47,999,0
2018-04-26 00:00:00,244,12046,Supplier payment,SPEND,-13.0275,999,0
2018-04-26 00:00:00,244,12047,Supplier payment,SPEND,-2.57475,999,0
2018-04-26 00:00:00,244,12022,Supplier payment,SPEND,-3.5125,999,0
2018-04-26 00:00:00,244,12046,Supplier payment,SPEND,-3.2845,999,0
2018-04-26 00:00:00,244,12046,Supplier payment,SPEND,-1.64225,999,0
2018-04-26 00:00:00,244,10591,Customer payment,RECEIVE,11.7875,999,0
2018-04-30 00:00:00,244,11329,Supplier payment,SPEND,-58.53575,999,0
2018-04-30 00:00:00,244,11281,Supplier payment,SPEND,-22.2735,999,0
2018-04-30 00:00:00,244,11354,Supplier payment,SPEND,-121.312,999,0
2018-04-30 00:00:00,244,11319,Supplier payment,SPEND,-364.25,999,0
2018-04-30 00:00:00,244,10694,Customer payment,RECEIVE,8.21186666666667,999,0
2018-04-30 00:00:00,244,11222,Supplier payment,SPEND,-18.00875,999,0
2018-04-30 00:00:00,244,12016,Supplier payment,SPEND,-14.31,999,0
2018-05-02 00:00:00,244,11856,Supplier payment,SPEND,-25.075,999,0
2018-05-02 00:00:00,244,11615,Supplier payment,SPEND,-56.7,999,0
2018-05-02 00:00:00,244,11372,Supplier payment,SPEND,-37.4995,999,0
2018-05-02 00:00:00,244,11148,Supplier payment,SPEND,-37.599,999,0
2018-05-02 00:00:00,244,11974,Supplier payment,SPEND,-1.35,999,0
2018-05-02 00:00:00,244,11262,Supplier payment,SPEND,-100,999,0
2018-05-02 00:00:00,244,10972,Supplier payment,SPEND,-31.5965,999,0
2018-05-02 00:00:00,244,10972,Supplier payment,SPEND,-15.464,999,0
2018-05-02 00:00:00,244,11713,Supplier payment,SPEND,-51.125,999,0
2018-05-02 00:00:00,244,11632,Supplier payment,SPEND,-24.5,999,0
2018-05-02 00:00:00,244,11011,Supplier payment,SPEND,-27.729,999,0
2018-05-02 00:00:00,244,11957,Supplier payment,SPEND,-8.25,999,0
2018-05-02 00:00:00,244,10701,Customer payment,RECEIVE,154.1,999,0
2018-05-02 00:00:00,244,10327,Customer payment,RECEIVE,233.791125,999,0
2018-05-03 00:00:00,244,12421,Supplier payment,SPEND,-2.716,999,0
2018-05-03 00:00:00,244,11942,Supplier payment,SPEND,-6.68,999,0
2018-05-03 00:00:00,244,11969,Supplier payment,SPEND,-324.609,999,0
2018-05-03 00:00:00,244,11982,Supplier payment,SPEND,-1.95,999,0
2018-05-03 00:00:00,244,11941,Supplier payment,SPEND,-3.388,999,0
2018-05-03 00:00:00,244,11842,Supplier payment,SPEND,-74.6755,999,0
2018-05-03 00:00:00,244,11917,Supplier payment,SPEND,-44.706,999,0
2018-05-03 00:00:00,244,11934,Supplier payment,SPEND,-17.574,999,0
2018-05-03 00:00:00,244,11187,Supplier payment,SPEND,-445,999,0
2018-05-03 00:00:00,244,11965,Supplier payment,SPEND,-13.169,999,0
2018-05-03 00:00:00,244,11798,Supplier payment,SPEND,-18.35,999,0
2018-05-03 00:00:00,244,12379,Supplier payment,SPEND,-180.0865,999,0
2018-05-03 00:00:00,244,11954,Supplier payment,SPEND,-8.25,999,0
2018-05-03 00:00:00,244,11989,Supplier payment,SPEND,-1.8,999,0
2018-05-03 00:00:00,244,11680,Supplier payment,SPEND,-4875.043,999,0
2018-05-03 00:00:00,244,11707,Supplier payment,SPEND,-7.0005,999,0
2018-05-03 00:00:00,244,12403,Supplier payment,SPEND,-473.671,999,0
2018-05-03 00:00:00,244,11975,Supplier payment,SPEND,-3.9,999,0
2018-05-03 00:00:00,244,12321,Supplier payment,SPEND,-41.7315,999,0
2018-05-03 00:00:00,244,12413,Supplier payment,SPEND,-10.63,999,0
2018-05-03 00:00:00,244,11334,Supplier payment,SPEND,-10.1735,999,0
2018-05-04 00:00:00,244,10663,Customer payment,RECEIVE,11758.11425,999,0
2018-05-04 00:00:00,244,10705,Customer payment,RECEIVE,11.115,999,0
2018-05-04 00:00:00,244,10704,Customer payment,RECEIVE,22.365,999,0
2018-05-04 00:00:00,244,11481,Supplier payment,SPEND,-7.3775,999,0
2018-05-04 00:00:00,244,12018,Supplier payment,SPEND,-22.847,999,0
2018-05-04 00:00:00,244,11794,Supplier payment,SPEND,-108.537,999,0
2018-05-04 00:00:00,244,11484,Supplier payment,SPEND,-5689.689,999,0
2018-05-04 00:00:00,244,11774,Supplier payment,SPEND,-1522.338,999,0
2018-05-04 00:00:00,244,11514,Supplier payment,SPEND,-929.49,999,0
2018-05-04 00:00:00,244,12026,Supplier payment,SPEND,-1.3145,999,0
2018-05-04 00:00:00,244,10699,Customer payment,RECEIVE,1.085,999,0
2018-05-04 00:00:00,244,10700,Customer payment,RECEIVE,64.2975,999,0
2018-05-04 00:00:00,244,10537,Customer payment,RECEIVE,600.932,999,0
2018-05-04 00:00:00,244,10661,Customer payment,RECEIVE,276.875,999,0
2018-05-07 00:00:00,244,10703,Customer payment,RECEIVE,137.4625,999,0
2018-05-07 00:00:00,244,10648,Customer payment,RECEIVE,8.7725,999,0
2018-05-07 00:00:00,244,11796,Supplier payment,SPEND,-18.15,999,0
2018-05-07 00:00:00,244,12023,Supplier payment,SPEND,-6.9,999,0
2018-05-07 00:00:00,244,11796,Supplier payment,SPEND,-6.4955,999,0
2018-05-07 00:00:00,244,11334,Supplier payment,SPEND,-40.3945,999,0
2018-05-07 00:00:00,244,11428,Supplier payment,SPEND,-46.212,999,0
2018-05-07 00:00:00,244,12310,Supplier payment,SPEND,-2167.8225,999,0
2018-05-07 00:00:00,244,11359,Supplier payment,SPEND,-31.412,999,0
2018-05-07 00:00:00,244,11198,Supplier payment,SPEND,-2.5,999,0
2018-05-07 00:00:00,244,12011,Supplier payment,SPEND,-4.35,999,0
2018-05-07 00:00:00,244,11955,Supplier payment,SPEND,-6.6,999,0
2018-05-08 00:00:00,244,11801,Supplier payment,SPEND,-13.446,999,0
2018-05-08 00:00:00,244,10698,Customer payment,RECEIVE,46.145,999,0
2018-05-08 00:00:00,244,10706,Customer payment,RECEIVE,89.075,999,0
2018-05-08 00:00:00,244,11972,Supplier payment,SPEND,-130.72,999,0
2018-05-08 00:00:00,244,11198,Supplier payment,RECEIVE,12.5,999,0
2018-05-08 00:00:00,244,11318,Supplier payment,SPEND,-11.7475,999,0
2018-05-08 00:00:00,244,11528,Supplier payment,SPEND,-2.395,999,0
2018-05-09 00:00:00,244,11262,Supplier payment,SPEND,-250,999,0
2018-05-09 00:00:00,244,11998,Supplier payment,SPEND,-16.676,999,0
2018-05-10 00:00:00,244,10537,Customer payment,RECEIVE,1425.73275,999,0
2018-05-11 00:00:00,244,10678,Customer payment,RECEIVE,125.5375,999,0
2018-05-11 00:00:00,244,10676,Customer payment,RECEIVE,93.6375,999,0
2018-05-14 00:00:00,244,10954,Supplier payment,SPEND,-23.0675,999,0
2018-05-14 00:00:00,244,10702,Customer payment,RECEIVE,892.205,999,0
2018-05-14 00:00:00,244,10672,Customer payment,RECEIVE,116.65,999,0
2018-05-14 00:00:00,244,11198,Supplier payment,SPEND,-5,999,0
2018-05-14 00:00:00,244,12005,Supplier payment,SPEND,-5,999,0
2018-05-14 00:00:00,244,11091,Supplier payment,SPEND,-9.0225,999,0
2018-05-16 00:00:00,244,12455,Supplier payment,SPEND,-116.7735,999,0
2018-05-16 00:00:00,244,12449,Supplier payment,RECEIVE,578.565,999,0
2018-05-16 00:00:00,244,10661,Customer payment,RECEIVE,889.75,999,0
2018-05-15 00:00:00,244,11901,Supplier payment,SPEND,-118.2165,999,0
2018-05-15 00:00:00,244,12397,Supplier payment,SPEND,-250.2645,999,0
2018-05-15 00:00:00,244,11198,Supplier payment,SPEND,-2639.6725,999,0
2018-05-21 00:00:00,244,11148,Supplier payment,SPEND,-15.45,999,0
2018-05-21 00:00:00,244,11856,Supplier payment,SPEND,-17.55,999,0
2018-05-21 00:00:00,244,11615,Supplier payment,SPEND,-11.55,999,0
2018-05-21 00:00:00,244,11396,Supplier payment,SPEND,-21.4,999,0
2018-05-21 00:00:00,244,11148,Supplier payment,SPEND,-24.9755,999,0
2018-05-21 00:00:00,244,12014,Supplier payment,SPEND,-2.2405,999,0
2018-05-21 00:00:00,244,11584,Supplier payment,SPEND,-10.363,999,0
2018-05-18 00:00:00,244,12018,Supplier payment,SPEND,-22.847,999,0
2018-05-22 00:00:00,244,11954,Supplier payment,RECEIVE,28.5,999,0
2018-05-22 00:00:00,244,11709,Supplier payment,RECEIVE,325.61,999,0
2018-05-23 00:00:00,244,11344,Supplier payment,SPEND,-4.5915,999,0
2018-05-23 00:00:00,244,11965,Supplier payment,SPEND,-5.1,999,0
2018-05-23 00:00:00,244,11198,Supplier payment,SPEND,-3866.105,999,0
2018-05-23 00:00:00,244,11732,Supplier payment,SPEND,-7.4495,999,0
2018-05-23 00:00:00,244,11842,Supplier payment,SPEND,-10.888,999,0
2018-05-23 00:00:00,244,11469,Supplier payment,SPEND,-27.7995,999,0
2018-05-23 00:00:00,244,11965,Supplier payment,SPEND,-36.2165,999,0
2018-05-23 00:00:00,244,11885,Supplier payment,SPEND,-959.1975,999,0
2018-05-23 00:00:00,244,11921,Supplier payment,SPEND,-26.609,999,0
2018-05-23 00:00:00,244,11685,Supplier payment,SPEND,-9.7775,999,0
2018-05-24 00:00:00,244,10666,Customer payment,RECEIVE,799.3925,999,0
2018-05-24 00:00:00,244,12354,Supplier payment,SPEND,-0.775,999,0
2018-05-24 00:00:00,244,10567,Customer payment,RECEIVE,300.06,999,0
2018-05-24 00:00:00,244,12051,Supplier payment,SPEND,-19.35,999,0
2018-05-24 00:00:00,244,11713,Supplier payment,SPEND,-47.5215,999,0
2018-05-24 00:00:00,244,11849,Supplier payment,SPEND,-68.611,999,0
2018-05-24 00:00:00,244,12032,Supplier payment,SPEND,-2.85,999,0
2018-05-24 00:00:00,244,11390,Supplier payment,SPEND,-5.145,999,0
2018-05-25 00:00:00,244,11293,Supplier payment,SPEND,-2.6675,999,0
2018-05-25 00:00:00,244,11400,Supplier payment,SPEND,-32.85,999,0
2018-05-25 00:00:00,244,11965,Supplier payment,SPEND,-23.663,999,0
2018-05-28 00:00:00,244,12284,Supplier payment,SPEND,-0.533,999,0
2018-05-28 00:00:00,244,12056,Supplier payment,SPEND,-61.8005,999,0
2018-05-28 00:00:00,244,11089,Supplier payment,SPEND,-169.672,999,0
2018-05-28 00:00:00,244,11259,Supplier payment,SPEND,-434.027,999,0
2018-05-28 00:00:00,244,11680,Supplier payment,SPEND,-510.7715,999,0
2018-05-28 00:00:00,244,11262,Supplier payment,SPEND,-250,999,0
2018-05-28 00:00:00,244,11520,Supplier payment,SPEND,-31.15,999,0
2018-05-28 00:00:00,244,12007,Supplier payment,SPEND,-6.534,999,0
2018-05-28 00:00:00,244,12036,Supplier payment,SPEND,-5.4,999,0
2018-05-28 00:00:00,244,12379,Supplier payment,SPEND,-166.2405,999,0
2018-05-29 00:00:00,244,12427,Supplier payment,SPEND,-12.5,999,0
2018-05-29 00:00:00,244,12427,Supplier payment,SPEND,-62.768,999,0
2018-05-29 00:00:00,244,11329,Supplier payment,SPEND,-130.127,999,0
2018-05-29 00:00:00,244,11354,Supplier payment,SPEND,-244.0805,999,0
2018-05-29 00:00:00,244,11319,Supplier payment,SPEND,-1438.8065,999,0
2018-05-31 00:00:00,244,10954,Supplier payment,SPEND,-58.08,999,0
2018-05-31 00:00:00,244,11222,Supplier payment,SPEND,-1.4145,999,0
2018-05-31 00:00:00,244,11222,Supplier payment,SPEND,-1.1865,999,0
2018-05-31 00:00:00,244,10591,Customer payment,RECEIVE,220.5,999,0
2018-05-31 00:00:00,244,10637,Customer payment,RECEIVE,8.7725,999,0
2018-05-31 00:00:00,244,10675,Customer payment,RECEIVE,108.1375,999,0
2018-05-31 00:00:00,244,10705,Customer payment,RECEIVE,5.5625,999,0
2018-05-31 00:00:00,244,10704,Customer payment,RECEIVE,22.385,999,0
2018-05-31 00:00:00,244,10537,Customer payment,RECEIVE,1509.32825,999,0
2018-06-05 00:00:00,244,10703,Customer payment,RECEIVE,77.1025,999,0
2018-06-05 00:00:00,244,11954,Supplier payment,RECEIVE,44.25,999,0
2018-06-05 00:00:00,244,11632,Supplier payment,RECEIVE,75,999,0
2018-06-05 00:00:00,244,11954,Supplier payment,SPEND,-8.85,999,0
2018-06-07 00:00:00,244,10676,Customer payment,RECEIVE,3593.125,999,0
2018-06-07 00:00:00,244,10327,Customer payment,RECEIVE,4193.525,999,0
2018-06-07 00:00:00,244,11972,Supplier payment,SPEND,-144.48,999,0
2018-06-06 00:00:00,244,12065,Supplier payment,SPEND,-12.798,999,0
2018-06-06 00:00:00,244,10661,Customer payment,RECEIVE,5461.25,999,0
2018-06-04 00:00:00,244,11198,Supplier payment,SPEND,-213.6375,999,0
2018-06-04 00:00:00,244,11198,Supplier payment,SPEND,-52.196,999,0
2018-06-04 00:00:00,244,10676,Customer payment,RECEIVE,6040,999,0
2018-06-08 00:00:00,244,11801,Supplier payment,SPEND,-14.4445,999,0
2018-06-08 00:00:00,244,12421,Supplier payment,SPEND,-2.8915,999,0
2018-06-08 00:00:00,244,10663,Customer payment,RECEIVE,17221.372,999,0
2018-06-08 00:00:00,244,11262,Supplier payment,SPEND,-250,999,0
2018-06-08 00:00:00,244,11871,Supplier payment,SPEND,-549.6425,999,0
2018-06-08 00:00:00,244,11043,Supplier payment,SPEND,-6.875,999,0
2018-06-01 00:00:00,244,10702,Customer payment,RECEIVE,348.5,999,0
2018-06-01 00:00:00,244,10706,Customer payment,RECEIVE,74.885,999,0
2018-06-01 00:00:00,244,10698,Customer payment,RECEIVE,98.4775,999,0
2018-06-01 00:00:00,244,10663,Customer payment,RECEIVE,21257.007,999,0
2018-06-01 00:00:00,244,10671,Customer payment,RECEIVE,248.5,999,0
2018-06-01 00:00:00,244,10671,Customer payment,RECEIVE,6610,999,0
2018-06-01 00:00:00,244,12384,Supplier payment,SPEND,-25.2925,999,0
2018-06-01 00:00:00,244,10700,Customer payment,RECEIVE,40,999,0
2018-06-01 00:00:00,244,10701,Customer payment,RECEIVE,76.9,999,0
2018-06-01 00:00:00,244,11345,Supplier payment,SPEND,-1788.161,999,0
2018-06-01 00:00:00,244,11998,Supplier payment,SPEND,-8.3495,999,0
2018-06-01 00:00:00,244,12008,Supplier payment,SPEND,-10.05,999,0
2018-06-01 00:00:00,244,11998,Supplier payment,SPEND,-6.893,999,0
2018-06-01 00:00:00,244,12403,Supplier payment,SPEND,-446.7365,999,0
2018-06-01 00:00:00,244,10972,Supplier payment,SPEND,-14.0575,999,0
2018-06-01 00:00:00,244,11148,Supplier payment,SPEND,-21.011,999,0
2018-06-01 00:00:00,244,11062,Supplier payment,SPEND,-21.309,999,0
2018-06-01 00:00:00,244,11798,Supplier payment,SPEND,-12.1,999,0
2018-06-01 00:00:00,244,11842,Supplier payment,SPEND,-13.7935,999,0
2018-06-01 00:00:00,244,11856,Supplier payment,SPEND,-14.625,999,0
2018-06-01 00:00:00,244,11957,Supplier payment,SPEND,-5,999,0
2018-06-11 00:00:00,244,10694,Customer payment,RECEIVE,1958.6875,999,0
2018-06-11 00:00:00,244,10671,Customer payment,RECEIVE,15,999,0
2018-06-11 00:00:00,244,10648,Customer payment,RECEIVE,8.7725,999,0
2018-06-11 00:00:00,244,10666,Customer payment,RECEIVE,702.265,999,0
2018-06-12 00:00:00,244,11774,Supplier payment,SPEND,-2236.436,999,0
2018-06-12 00:00:00,244,11091,Supplier payment,SPEND,-1.22,999,0
2018-06-12 00:00:00,244,11514,Supplier payment,SPEND,-933.9655,999,0
2018-06-12 00:00:00,244,11976,Supplier payment,SPEND,-2.1,999,0
2018-06-12 00:00:00,244,11517,Supplier payment,SPEND,-2.4,999,0
2018-06-13 00:00:00,244,11901,Supplier payment,SPEND,-118.2165,999,0
2018-06-13 00:00:00,244,10661,Customer payment,RECEIVE,328.75,999,0
2018-06-13 00:00:00,244,10661,Customer payment,RECEIVE,2047.5,999,0
2018-06-13 00:00:00,244,11198,Supplier payment,SPEND,-2982.0225,999,0
2018-06-14 00:00:00,244,10954,Supplier payment,SPEND,-28.869,999,0
2018-06-14 00:00:00,244,11939,Supplier payment,SPEND,-4.46,999,0
2018-06-14 00:00:00,244,11471,Supplier payment,SPEND,-8.92,999,0
2018-06-14 00:00:00,244,12059,Supplier payment,SPEND,-76.5125,999,0
2018-06-14 00:00:00,244,11674,Supplier payment,SPEND,-3.4485,999,0
2018-06-14 00:00:00,244,11644,Supplier payment,SPEND,-2.853,999,0
2018-06-14 00:00:00,244,11698,Supplier payment,SPEND,-55.1155,999,0
2018-06-14 00:00:00,244,11917,Supplier payment,SPEND,-40.5825,999,0
2018-06-14 00:00:00,244,11820,Supplier payment,SPEND,-185.5995,999,0
2018-06-14 00:00:00,244,11721,Supplier payment,SPEND,-1.557,999,0
2018-06-14 00:00:00,244,12067,Supplier payment,SPEND,-16.6975,999,0
2018-06-14 00:00:00,244,11692,Supplier payment,SPEND,-11.7285,999,0
2018-06-14 00:00:00,244,11685,Supplier payment,SPEND,-79.3645,999,0
2018-06-14 00:00:00,244,12068,Supplier payment,SPEND,-64.1175,999,0
2018-06-14 00:00:00,244,11966,Supplier payment,SPEND,-77.682,999,0
2018-06-14 00:00:00,244,11853,Supplier payment,SPEND,-79.002,999,0
2018-06-15 00:00:00,244,10675,Customer payment,RECEIVE,1315.75,999,0
2018-06-18 00:00:00,244,12415,Supplier payment,SPEND,-70.372,999,0
2018-06-19 00:00:00,244,12455,Supplier payment,SPEND,-129.3195,999,0
2018-06-19 00:00:00,244,12028,Supplier payment,SPEND,-174.5065,999,0
2018-06-19 00:00:00,244,11615,Supplier payment,SPEND,-9.8,999,0
2018-06-19 00:00:00,244,11856,Supplier payment,SPEND,-19.725,999,0
2018-06-19 00:00:00,244,11798,Supplier payment,SPEND,-11.6,999,0
